frame,x,y,w,h,conf,class,track
28,990,114,34,42,1.0,1,-1
28,896,122,66,30,1.0,1,-1
28,144,124,25,36,1.0,1,-1
28,248,126,34,52,1.0,1,-1
28,170,140,64,56,1.0,1,-1
28,948,180,76,64,1.0,1,-1
28,212,194,32,50,1.0,1,-1
28,550,208,22,44,1.0,1,-1
28,852,216,42,76,1.0,1,-1
28,562,248,66,104,1.0,1,-1
28,128,270,96,100,1.0,1,-1
28,894,270,50,108,1.0,1,-1
28,224,272,12,10,1.0,1,-1
28,628,294,30,46,1.0,1,-1
28,188,300,82,90,1.0,1,-1
28,972,304,52,56,1.0,1,-1
28,822,340,62,74,1.0,1,-1
28,984,366,40,148,1.0,1,-1
28,994,368,8,6,1.0,1,-1
28,570,376,112,94,1.0,1,-1
28,58,382,86,74,1.0,1,-1
28,152,402,88,68,1.0,1,-1
28,330,402,93,100,1.0,1,-1
28,424,408,94,88,1.0,1,-1
28,524,414,68,114,1.0,1,-1
28,0,436,96,90,1.0,1,-1
28,464,470,69,64,1.0,1,-1
28,602,512,34,56,1.0,1,-1
28,972,524,52,174,1.0,1,-1
28,662,526,46,40,1.0,1,-1
28,446,528,68,78,1.0,1,-1
28,0,530,48,78,1.0,1,-1
28,736,536,58,56,1.0,1,-1
28,554,560,70,96,1.0,1,-1
28,508,564,62,46,1.0,1,-1
28,634,570,40,84,1.0,1,-1
28,700,570,50,86,1.0,1,-1
28,406,574,49,34,1.0,1,-1
28,774,574,56,64,1.0,1,-1
28,484,592,74,48,1.0,1,-1
28,38,598,58,58,1.0,1,-1
28,732,608,56,62,1.0,1,-1
28,822,624,34,32,1.0,1,-1
28,80,632,66,63,1.0,1,-1
28,560,657,46,43,1.0,1,-1
28,742,678,52,106,1.0,1,-1
28,634,682,62,52,1.0,1,-1
28,818,692,124,110,1.0,1,-1
28,20,696,142,90,1.0,1,-1
28,502,700,38,40,1.0,1,-1
28,162,712,56,102,1.0,1,-1
28,202,714,52,102,1.0,1,-1
28,668,760,70,88,1.0,1,-1
28,0,780,86,108,1.0,1,-1
28,74,788,118,98,1.0,1,-1
28,736,790,88,120,1.0,1,-1
28,190,818,84,102,1.0,1,-1
28,788,822,130,150,1.0,1,-1
28,42,848,86,74,1.0,1,-1
28,426,848,102,104,1.0,1,-1
28,628,894,88,58,1.0,1,-1
28,752,906,58,78,1.0,1,-1
28,126,910,82,54,1.0,1,-1
28,736,910,20,14,1.0,1,-1
28,578,922,58,56,1.0,1,-1
28,666,940,100,60,1.0,1,-1
28,0,944,108,56,1.0,1,-1
28,244,948,122,76,1.0,1,-1
28,816,973,84,51,1.0,1,-1
28,430,1006,28,18,1.0,1,-1
28,486,1006,22,18,1.0,1,-1
28,728,1008,64,16,1.0,1,-1
29,0,0,34,68,1.0,1,-1
29,54,0,46,44,1.0,1,-1
29,204,0,80,34,1.0,1,-1
29,98,16,130,130,1.0,1,-1
29,998,20,26,54,1.0,1,-1
29,924,54,58,44,1.0,1,-1
29,36,70,64,44,1.0,1,-1
29,12,74,23,30,1.0,1,-1
29,179,82,71,68,1.0,1,-1
29,0,114,60,82,1.0,1,-1
29,48,115,82,95,1.0,1,-1
29,994,118,30,36,1.0,1,-1
29,246,120,36,56,1.0,1,-1
29,906,126,60,26,1.0,1,-1
29,160,130,72,70,1.0,1,-1
29,148,152,12,8,1.0,1,-1
29,950,188,74,56,1.0,1,-1
29,206,194,44,38,1.0,1,-1
29,852,212,42,80,1.0,1,-1
29,558,230,96,136,1.0,1,-1
29,196,252,10,12,1.0,1,-1
29,130,265,96,105,1.0,1,-1
29,892,270,46,108,1.0,1,-1
29,970,296,54,62,1.0,1,-1
29,174,306,96,84,1.0,1,-1
29,814,336,66,80,1.0,1,-1
29,986,366,38,142,1.0,1,-1
29,576,376,108,94,1.0,1,-1
29,56,382,88,74,1.0,1,-1
29,152,400,88,70,1.0,1,-1
29,328,400,95,102,1.0,1,-1
29,424,406,112,142,1.0,1,-1
29,524,410,70,116,1.0,1,-1
29,0,442,90,94,1.0,1,-1
29,976,524,48,63,1.0,1,-1
29,446,528,68,78,1.0,1,-1
29,600,528,38,46,1.0,1,-1
29,658,528,16,16,1.0,1,-1
29,0,530,48,78,1.0,1,-1
29,730,532,16,16,1.0,1,-1
29,740,534,62,60,1.0,1,-1
29,670,536,42,36,1.0,1,-1
29,482,562,138,106,1.0,1,-1
29,700,564,50,96,1.0,1,-1
29,634,572,42,84,1.0,1,-1
29,404,574,50,34,1.0,1,-1
29,774,580,60,60,1.0,1,-1
29,978,588,46,100,1.0,1,-1
29,36,596,58,60,1.0,1,-1
29,732,614,56,58,1.0,1,-1
29,72,628,78,65,1.0,1,-1
29,830,636,32,24,1.0,1,-1
29,730,663,11,9,1.0,1,-1
29,560,668,52,34,1.0,1,-1
29,634,682,62,54,1.0,1,-1
29,162,684,94,128,1.0,1,-1
29,742,688,52,94,1.0,1,-1
29,18,694,144,88,1.0,1,-1
29,856,694,63,48,1.0,1,-1
29,920,700,40,34,1.0,1,-1
29,500,702,40,38,1.0,1,-1
29,818,720,74,72,1.0,1,-1
29,668,764,70,96,1.0,1,-1
29,38,784,138,138,1.0,1,-1
29,0,788,86,104,1.0,1,-1
29,742,788,91,122,1.0,1,-1
29,188,816,84,104,1.0,1,-1
29,790,818,130,154,1.0,1,-1
29,426,848,110,100,1.0,1,-1
29,628,894,88,58,1.0,1,-1
29,732,904,20,22,1.0,1,-1
29,756,908,56,72,1.0,1,-1
29,122,912,90,54,1.0,1,-1
29,572,924,70,54,1.0,1,-1
29,658,936,110,66,1.0,1,-1
29,0,944,106,54,1.0,1,-1
29,234,950,128,74,1.0,1,-1
29,816,973,82,51,1.0,1,-1
29,416,998,46,26,1.0,1,-1
29,490,1008,18,16,1.0,1,-1
29,728,1008,68,16,1.0,1,-1
