frame,x,y,w,h,conf,class,track
108,338,84,37,50,1.0,1,-1
108,567,128,38,54,1.0,1,-1
108,292,144,38,32,1.0,1,-1
108,373,160,36,40,1.0,1,-1
108,571,188,48,38,1.0,1,-1
108,318,198,40,34,1.0,1,-1
108,246,200,42,44,1.0,1,-1
108,312,236,26,48,1.0,1,-1
108,288,250,16,20,1.0,1,-1
108,230,284,44,42,1.0,1,-1
108,272,427,50,52,1.0,1,-1
108,308,485,42,44,1.0,1,-1
108,360,491,47,46,1.0,1,-1
108,346,555,87,50,1.0,1,-1
108,429,591,18,22,1.0,1,-1
108,270,599,36,36,1.0,1,-1
108,567,601,26,36,1.0,1,-1
108,0,603,14,16,1.0,1,-1
108,463,609,44,46,1.0,1,-1
108,635,623,48,48,1.0,1,-1
108,8,627,40,52,1.0,1,-1
108,302,627,64,64,1.0,1,-1
108,387,633,38,48,1.0,1,-1
108,230,639,52,34,1.0,1,-1
108,565,657,52,48,1.0,1,-1
108,503,663,42,38,1.0,1,-1
108,192,681,62,50,1.0,1,-1
108,148,713,44,48,1.0,1,-1
109,503,0,24,16,1.0,1,-1
109,633,0,32,22,1.0,1,-1
109,368,46,39,44,1.0,1,-1
109,641,50,86,50,1.0,1,-1
109,336,88,45,48,1.0,1,-1
109,557,126,48,50,1.0,1,-1
109,292,142,34,34,1.0,1,-1
109,375,158,34,40,1.0,1,-1
109,573,188,46,36,1.0,1,-1
109,238,200,48,40,1.0,1,-1
109,318,202,38,34,1.0,1,-1
109,310,236,28,48,1.0,1,-1
109,288,252,16,20,1.0,1,-1
109,230,282,44,42,1.0,1,-1
109,272,425,52,52,1.0,1,-1
109,306,483,42,44,1.0,1,-1
109,358,491,45,48,1.0,1,-1
109,344,553,45,44,1.0,1,-1
109,397,565,50,50,1.0,1,-1
109,0,601,16,18,1.0,1,-1
109,274,601,28,34,1.0,1,-1
109,565,601,28,34,1.0,1,-1
109,461,611,46,46,1.0,1,-1
109,302,625,62,64,1.0,1,-1
109,635,625,48,50,1.0,1,-1
109,10,627,38,52,1.0,1,-1
109,385,631,38,50,1.0,1,-1
109,234,639,50,38,1.0,1,-1
109,567,657,50,48,1.0,1,-1
109,501,665,42,36,1.0,1,-1
109,196,679,42,42,1.0,1,-1
109,236,701,22,30,1.0,1,-1
109,144,711,46,50,1.0,1,-1
110,501,0,26,14,1.0,1,-1
110,631,0,38,20,1.0,1,-1
110,368,44,41,46,1.0,1,-1
110,639,50,84,48,1.0,1,-1
110,336,88,43,50,1.0,1,-1
110,553,124,50,52,1.0,1,-1
110,290,140,34,36,1.0,1,-1
110,377,156,34,40,1.0,1,-1
110,573,188,48,36,1.0,1,-1
110,250,198,36,44,1.0,1,-1
110,308,204,48,80,1.0,1,-1
110,286,250,16,22,1.0,1,-1
110,228,282,46,42,1.0,1,-1
110,268,423,54,52,1.0,1,-1
110,306,483,42,42,1.0,1,-1
110,354,491,47,46,1.0,1,-1
110,344,553,43,44,1.0,1,-1
110,397,563,50,52,1.0,1,-1
110,557,593,34,40,1.0,1,-1
110,274,599,32,32,1.0,1,-1
110,0,601,14,22,1.0,1,-1
110,459,611,46,46,1.0,1,-1
110,300,627,62,62,1.0,1,-1
110,12,629,38,52,1.0,1,-1
110,637,629,44,48,1.0,1,-1
110,379,633,42,50,1.0,1,-1
110,234,641,38,36,1.0,1,-1
110,567,657,48,48,1.0,1,-1
110,505,665,40,36,1.0,1,-1
110,198,679,42,42,1.0,1,-1
110,236,699,22,32,1.0,1,-1
110,144,711,42,50,1.0,1,-1
111,499,0,28,16,1.0,1,-1
111,631,0,38,22,1.0,1,-1
111,368,44,43,48,1.0,1,-1
111,637,46,86,54,1.0,1,-1
111,336,90,43,46,1.0,1,-1
111,553,122,50,52,1.0,1,-1
111,290,138,36,36,1.0,1,-1
111,379,156,38,40,1.0,1,-1
111,573,188,46,40,1.0,1,-1
111,238,200,48,42,1.0,1,-1
111,318,206,36,32,1.0,1,-1
111,306,238,32,48,1.0,1,-1
111,286,254,18,22,1.0,1,-1
111,226,280,48,40,1.0,1,-1
111,268,423,54,54,1.0,1,-1
111,308,483,89,52,1.0,1,-1
111,342,555,45,46,1.0,1,-1
111,397,563,50,50,1.0,1,-1
111,557,593,34,36,1.0,1,-1
111,0,599,16,22,1.0,1,-1
111,280,601,22,34,1.0,1,-1
111,457,613,46,46,1.0,1,-1
111,300,625,58,64,1.0,1,-1
111,16,629,36,56,1.0,1,-1
111,637,631,44,48,1.0,1,-1
111,379,633,40,50,1.0,1,-1
111,240,643,32,38,1.0,1,-1
111,565,659,52,52,1.0,1,-1
111,505,667,40,32,1.0,1,-1
111,202,679,36,42,1.0,1,-1
111,228,711,32,24,1.0,1,-1
111,144,713,44,50,1.0,1,-1
112,499,0,26,16,1.0,1,-1
112,629,0,40,20,1.0,1,-1
112,637,44,86,56,1.0,1,-1
112,364,46,51,46,1.0,1,-1
112,332,90,47,46,1.0,1,-1
112,553,126,48,52,1.0,1,-1
112,290,140,34,36,1.0,1,-1
112,379,154,38,44,1.0,1,-1
112,328,186,14,10,1.0,1,-1
112,575,190,48,38,1.0,1,-1
112,250,200,38,42,1.0,1,-1
112,318,208,38,32,1.0,1,-1
112,286,240,54,48,1.0,1,-1
112,222,278,48,44,1.0,1,-1
112,270,423,56,52,1.0,1,-1
112,308,483,89,52,1.0,1,-1
112,340,551,45,46,1.0,1,-1
112,397,563,50,52,1.0,1,-1
112,557,591,34,36,1.0,1,-1
112,4,595,8,16,1.0,1,-1
112,282,599,24,34,1.0,1,-1
112,457,611,46,48,1.0,1,-1
112,298,627,56,64,1.0,1,-1
112,18,631,36,52,1.0,1,-1
112,633,631,46,50,1.0,1,-1
112,379,637,42,50,1.0,1,-1
112,242,645,34,40,1.0,1,-1
112,565,661,52,46,1.0,1,-1
112,505,665,38,34,1.0,1,-1
112,200,679,36,42,1.0,1,-1
112,228,703,28,32,1.0,1,-1
112,146,711,42,52,1.0,1,-1
113,495,0,28,16,1.0,1,-1
113,631,0,34,18,1.0,1,-1
113,635,44,92,54,1.0,1,-1
113,368,46,49,48,1.0,1,-1
113,332,92,47,40,1.0,1,-1
113,553,130,48,52,1.0,1,-1
113,288,138,34,38,1.0,1,-1
113,366,158,53,42,1.0,1,-1
113,326,186,16,8,1.0,1,-1
113,573,194,50,36,1.0,1,-1
113,256,196,36,46,1.0,1,-1
113,318,206,42,32,1.0,1,-1
113,288,242,58,48,1.0,1,-1
113,220,276,48,46,1.0,1,-1
113,272,427,56,52,1.0,1,-1
113,306,483,89,50,1.0,1,-1
113,342,551,43,46,1.0,1,-1
113,397,565,52,58,1.0,1,-1
113,375,587,12,10,1.0,1,-1
113,557,589,36,38,1.0,1,-1
113,288,599,22,34,1.0,1,-1
113,537,607,12,10,1.0,1,-1
113,457,609,44,48,1.0,1,-1
113,300,627,54,64,1.0,1,-1
113,20,633,34,54,1.0,1,-1
113,631,633,44,50,1.0,1,-1
113,381,639,40,50,1.0,1,-1
113,246,649,48,38,1.0,1,-1
113,501,663,40,34,1.0,1,-1
113,565,663,52,42,1.0,1,-1
113,200,679,52,58,1.0,1,-1
113,146,711,44,50,1.0,1,-1
114,491,0,30,14,1.0,1,-1
114,627,0,36,18,1.0,1,-1
114,679,44,46,50,1.0,1,-1
114,375,48,42,48,1.0,1,-1
114,631,50,42,50,1.0,1,-1
114,328,96,51,36,1.0,1,-1
114,551,132,50,52,1.0,1,-1
114,288,138,36,34,1.0,1,-1
114,371,156,50,44,1.0,1,-1
114,322,184,18,10,1.0,1,-1
114,575,194,50,36,1.0,1,-1
114,248,200,40,42,1.0,1,-1
114,318,204,44,36,1.0,1,-1
114,292,242,56,48,1.0,1,-1
114,218,274,48,44,1.0,1,-1
114,274,427,56,54,1.0,1,-1
114,306,483,89,50,1.0,1,-1
114,340,551,41,44,1.0,1,-1
114,399,569,52,54,1.0,1,-1
114,375,585,12,10,1.0,1,-1
114,557,585,34,42,1.0,1,-1
114,248,595,104,96,1.0,1,-1
114,537,601,18,12,1.0,1,-1
114,457,609,46,48,1.0,1,-1
114,18,635,36,58,1.0,1,-1
114,629,635,48,50,1.0,1,-1
114,381,641,40,50,1.0,1,-1
114,499,661,42,32,1.0,1,-1
114,563,667,54,42,1.0,1,-1
114,200,681,52,58,1.0,1,-1
114,144,709,44,50,1.0,1,-1
114,244,757,6,10,1.0,1,-1
115,483,0,32,14,1.0,1,-1
115,627,0,36,18,1.0,1,-1
115,373,48,44,50,1.0,1,-1
115,677,48,50,52,1.0,1,-1
115,627,52,44,44,1.0,1,-1
115,324,96,53,36,1.0,1,-1
115,553,134,50,50,1.0,1,-1
115,284,138,34,34,1.0,1,-1
115,373,158,50,44,1.0,1,-1
115,324,182,14,12,1.0,1,-1
115,575,194,52,38,1.0,1,-1
115,248,198,40,50,1.0,1,-1
115,316,202,46,34,1.0,1,-1
115,294,240,54,52,1.0,1,-1
115,218,272,48,46,1.0,1,-1
115,272,427,56,54,1.0,1,-1
115,348,485,47,48,1.0,1,-1
115,304,493,36,42,1.0,1,-1
115,342,549,43,48,1.0,1,-1
115,401,567,52,56,1.0,1,-1
115,537,581,56,46,1.0,1,-1
115,246,595,108,96,1.0,1,-1
115,455,605,46,48,1.0,1,-1
115,22,637,46,58,1.0,1,-1
115,629,637,50,48,1.0,1,-1
115,383,643,40,50,1.0,1,-1
115,501,659,42,34,1.0,1,-1
115,563,669,54,42,1.0,1,-1
115,196,683,54,56,1.0,1,-1
115,140,707,44,52,1.0,1,-1
116,485,0,16,8,1.0,1,-1
116,625,0,38,20,1.0,1,-1
116,379,50,42,50,1.0,1,-1
116,627,50,42,48,1.0,1,-1
116,677,52,48,50,1.0,1,-1
116,324,94,53,38,1.0,1,-1
116,553,132,52,50,1.0,1,-1
116,284,138,38,36,1.0,1,-1
116,381,158,44,42,1.0,1,-1
116,322,184,14,10,1.0,1,-1
116,579,192,50,42,1.0,1,-1
116,244,202,42,44,1.0,1,-1
116,296,202,62,88,1.0,1,-1
116,220,274,48,46,1.0,1,-1
116,270,429,56,54,1.0,1,-1
116,350,483,53,48,1.0,1,-1
116,306,493,36,42,1.0,1,-1
116,342,551,47,48,1.0,1,-1
116,403,565,52,58,1.0,1,-1
116,537,579,54,44,1.0,1,-1
116,244,593,110,98,1.0,1,-1
116,457,607,46,46,1.0,1,-1
116,20,639,50,56,1.0,1,-1
116,627,639,56,50,1.0,1,-1
116,383,645,40,46,1.0,1,-1
116,505,659,40,32,1.0,1,-1
116,565,673,52,40,1.0,1,-1
116,194,685,54,66,1.0,1,-1
116,138,701,44,58,1.0,1,-1
117,625,0,40,24,1.0,1,-1
117,381,54,46,48,1.0,1,-1
117,627,54,46,44,1.0,1,-1
117,675,54,50,52,1.0,1,-1
117,322,94,53,38,1.0,1,-1
117,553,134,56,46,1.0,1,-1
117,282,140,40,36,1.0,1,-1
117,373,156,54,42,1.0,1,-1
117,330,182,12,10,1.0,1,-1
117,581,190,48,42,1.0,1,-1
117,242,198,40,48,1.0,1,-1
117,294,202,60,88,1.0,1,-1
117,218,276,48,46,1.0,1,-1
117,270,429,58,50,1.0,1,-1
117,308,477,89,60,1.0,1,-1
117,342,561,51,44,1.0,1,-1
117,405,565,48,54,1.0,1,-1
117,537,577,52,50,1.0,1,-1
117,286,595,34,34,1.0,1,-1
117,457,603,48,46,1.0,1,-1
117,244,631,110,64,1.0,1,-1
117,24,639,50,56,1.0,1,-1
117,629,639,54,50,1.0,1,-1
117,381,643,40,48,1.0,1,-1
117,505,659,42,32,1.0,1,-1
117,563,677,54,38,1.0,1,-1
117,194,687,54,62,1.0,1,-1
117,134,697,44,56,1.0,1,-1
118,625,0,40,28,1.0,1,-1
118,383,54,40,48,1.0,1,-1
118,629,56,46,50,1.0,1,-1
118,677,56,46,54,1.0,1,-1
118,324,90,51,44,1.0,1,-1
118,555,130,54,46,1.0,1,-1
118,278,142,44,32,1.0,1,-1
118,371,154,58,42,1.0,1,-1
118,326,184,12,10,1.0,1,-1
118,583,188,50,42,1.0,1,-1
118,236,198,44,44,1.0,1,-1
118,314,204,46,36,1.0,1,-1
118,288,250,56,42,1.0,1,-1
118,218,278,46,46,1.0,1,-1
118,266,427,60,52,1.0,1,-1
118,354,477,47,46,1.0,1,-1
118,308,493,44,46,1.0,1,-1
118,342,561,35,48,1.0,1,-1
118,405,563,46,56,1.0,1,-1
118,381,573,10,12,1.0,1,-1
118,0,577,32,42,1.0,1,-1
118,537,579,54,46,1.0,1,-1
118,284,593,36,34,1.0,1,-1
118,459,601,48,46,1.0,1,-1
118,304,633,52,62,1.0,1,-1
118,298,635,26,26,1.0,1,-1
118,631,639,54,52,1.0,1,-1
118,24,641,52,58,1.0,1,-1
118,379,643,42,44,1.0,1,-1
118,244,649,46,42,1.0,1,-1
118,507,655,42,36,1.0,1,-1
118,565,677,52,38,1.0,1,-1
118,194,691,52,68,1.0,1,-1
118,134,697,46,54,1.0,1,-1
119,623,0,42,30,1.0,1,-1
119,385,52,42,48,1.0,1,-1
119,629,60,44,50,1.0,1,-1
119,677,62,44,50,1.0,1,-1
119,324,92,53,44,1.0,1,-1
119,555,134,58,38,1.0,1,-1
119,278,140,42,34,1.0,1,-1
119,371,152,58,42,1.0,1,-1
119,330,184,14,10,1.0,1,-1
119,583,186,52,44,1.0,1,-1
119,234,192,42,48,1.0,1,-1
119,316,204,52,34,1.0,1,-1
119,288,250,54,44,1.0,1,-1
119,214,282,46,44,1.0,1,-1
119,264,427,62,52,1.0,1,-1
119,308,475,93,66,1.0,1,-1
119,403,565,48,50,1.0,1,-1
119,344,567,37,46,1.0,1,-1
119,383,575,8,10,1.0,1,-1
119,535,579,54,52,1.0,1,-1
119,0,581,30,34,1.0,1,-1
119,459,597,50,48,1.0,1,-1
119,286,599,36,32,1.0,1,-1
119,302,635,24,26,1.0,1,-1
119,304,635,52,62,1.0,1,-1
119,377,639,44,46,1.0,1,-1
119,24,641,54,60,1.0,1,-1
119,633,641,52,48,1.0,1,-1
119,244,645,46,48,1.0,1,-1
119,505,651,46,38,1.0,1,-1
119,563,677,52,42,1.0,1,-1
119,132,695,48,54,1.0,1,-1
119,196,697,52,68,1.0,1,-1
120,615,0,50,32,1.0,1,-1
120,385,48,44,52,1.0,1,-1
120,629,60,46,48,1.0,1,-1
120,675,64,44,54,1.0,1,-1
120,326,96,53,44,1.0,1,-1
120,559,132,58,40,1.0,1,-1
120,276,136,44,36,1.0,1,-1
120,371,150,60,44,1.0,1,-1
120,230,184,42,56,1.0,1,-1
120,583,186,52,46,1.0,1,-1
120,324,204,44,36,1.0,1,-1
120,288,242,54,54,1.0,1,-1
120,212,280,46,46,1.0,1,-1
120,264,425,62,54,1.0,1,-1
120,346,473,49,46,1.0,1,-1
120,306,493,34,48,1.0,1,-1
120,403,563,46,56,1.0,1,-1
120,342,573,41,40,1.0,1,-1
120,539,583,52,54,1.0,1,-1
120,461,597,50,46,1.0,1,-1
120,290,601,38,28,1.0,1,-1
120,302,635,26,24,1.0,1,-1
120,304,637,50,58,1.0,1,-1
120,379,637,40,46,1.0,1,-1
120,633,639,54,50,1.0,1,-1
120,26,643,52,58,1.0,1,-1
120,244,645,46,48,1.0,1,-1
120,507,649,44,40,1.0,1,-1
120,563,677,52,44,1.0,1,-1
120,132,695,50,52,1.0,1,-1
120,198,697,50,64,1.0,1,-1
121,619,0,46,32,1.0,1,-1
121,385,46,48,48,1.0,1,-1
121,625,54,42,56,1.0,1,-1
121,669,70,50,56,1.0,1,-1
121,330,94,51,48,1.0,1,-1
121,274,132,46,40,1.0,1,-1
121,561,132,56,38,1.0,1,-1
121,369,148,60,42,1.0,1,-1
121,332,184,20,10,1.0,1,-1
121,224,188,46,52,1.0,1,-1
121,581,188,54,46,1.0,1,-1
121,326,200,45,40,1.0,1,-1
121,286,248,54,52,1.0,1,-1
121,210,282,48,46,1.0,1,-1
121,266,423,64,56,1.0,1,-1
121,346,469,53,48,1.0,1,-1
121,306,495,34,46,1.0,1,-1
121,403,563,44,54,1.0,1,-1
121,344,571,39,44,1.0,1,-1
121,541,585,50,48,1.0,1,-1
121,286,595,38,34,1.0,1,-1
121,465,595,48,46,1.0,1,-1
121,379,631,42,50,1.0,1,-1
121,631,633,56,52,1.0,1,-1
121,300,637,56,56,1.0,1,-1
121,24,643,54,58,1.0,1,-1
121,244,643,46,48,1.0,1,-1
121,507,649,48,40,1.0,1,-1
121,563,675,50,50,1.0,1,-1
121,200,691,50,72,1.0,1,-1
121,132,695,50,54,1.0,1,-1
122,615,0,46,30,1.0,1,-1
122,387,44,48,48,1.0,1,-1
122,621,56,44,50,1.0,1,-1
122,667,74,50,52,1.0,1,-1
122,330,94,51,52,1.0,1,-1
122,272,130,48,40,1.0,1,-1
122,563,132,60,36,1.0,1,-1
122,371,148,62,42,1.0,1,-1
122,218,188,50,52,1.0,1,-1
122,583,192,52,46,1.0,1,-1
122,328,204,43,38,1.0,1,-1
122,284,250,54,54,1.0,1,-1
122,212,282,48,46,1.0,1,-1
122,268,427,62,56,1.0,1,-1
122,348,469,51,48,1.0,1,-1
122,310,495,32,44,1.0,1,-1
122,403,565,44,56,1.0,1,-1
122,342,571,43,40,1.0,1,-1
122,545,585,46,54,1.0,1,-1
122,288,593,42,34,1.0,1,-1
122,467,599,50,44,1.0,1,-1
122,377,627,42,48,1.0,1,-1
122,633,635,56,52,1.0,1,-1
122,296,639,60,52,1.0,1,-1
122,26,641,54,60,1.0,1,-1
122,244,641,44,50,1.0,1,-1
122,509,647,48,40,1.0,1,-1
122,565,677,48,52,1.0,1,-1
122,202,681,46,78,1.0,1,-1
122,134,697,48,54,1.0,1,-1
123,621,0,44,26,1.0,1,-1
123,387,42,50,48,1.0,1,-1
123,621,54,42,50,1.0,1,-1
123,667,78,44,52,1.0,1,-1
123,330,94,51,52,1.0,1,-1
123,270,126,48,44,1.0,1,-1
123,565,130,60,38,1.0,1,-1
123,369,146,62,44,1.0,1,-1
123,218,186,48,54,1.0,1,-1
123,332,186,43,58,1.0,1,-1
123,579,190,54,48,1.0,1,-1
123,284,252,54,54,1.0,1,-1
123,214,282,50,48,1.0,1,-1
123,270,425,60,62,1.0,1,-1
123,312,465,89,76,1.0,1,-1
123,407,565,44,52,1.0,1,-1
123,342,569,45,38,1.0,1,-1
123,284,587,34,40,1.0,1,-1
123,547,587,44,44,1.0,1,-1
123,471,597,48,44,1.0,1,-1
123,375,623,42,48,1.0,1,-1
123,635,629,56,54,1.0,1,-1
123,302,635,54,48,1.0,1,-1
123,26,643,52,56,1.0,1,-1
123,244,643,48,46,1.0,1,-1
123,511,645,46,40,1.0,1,-1
123,567,677,46,52,1.0,1,-1
123,198,683,42,36,1.0,1,-1
123,136,701,46,54,1.0,1,-1
123,214,721,32,30,1.0,1,-1
124,619,0,40,2,1.0,1,-1
124,617,4,44,22,1.0,1,-1
124,387,38,52,52,1.0,1,-1
124,619,56,42,50,1.0,1,-1
124,665,82,44,50,1.0,1,-1
124,330,96,53,50,1.0,1,-1
124,266,128,50,42,1.0,1,-1
124,567,130,56,40,1.0,1,-1
124,369,146,62,44,1.0,1,-1
124,336,182,39,60,1.0,1,-1
124,214,184,48,54,1.0,1,-1
124,579,190,52,48,1.0,1,-1
124,284,254,56,54,1.0,1,-1
124,216,284,46,48,1.0,1,-1
124,276,431,54,58,1.0,1,-1
124,316,463,87,78,1.0,1,-1
124,407,565,42,54,1.0,1,-1
124,344,571,47,34,1.0,1,-1
124,0,579,22,40,1.0,1,-1
124,286,585,36,40,1.0,1,-1
124,555,591,42,46,1.0,1,-1
124,473,597,50,46,1.0,1,-1
124,375,623,42,48,1.0,1,-1
124,639,627,58,56,1.0,1,-1
124,296,631,60,62,1.0,1,-1
124,246,641,44,50,1.0,1,-1
124,24,643,56,58,1.0,1,-1
124,509,643,46,42,1.0,1,-1
124,567,679,48,52,1.0,1,-1
124,196,681,50,64,1.0,1,-1
124,136,707,46,50,1.0,1,-1
125,623,0,42,26,1.0,1,-1
125,389,40,52,46,1.0,1,-1
125,617,56,44,52,1.0,1,-1
125,663,86,48,52,1.0,1,-1
125,330,94,51,52,1.0,1,-1
125,266,122,46,48,1.0,1,-1
125,567,130,52,42,1.0,1,-1
125,371,144,60,44,1.0,1,-1
125,212,182,48,54,1.0,1,-1
125,338,184,39,60,1.0,1,-1
125,579,192,52,44,1.0,1,-1
125,284,252,56,56,1.0,1,-1
125,216,284,46,50,1.0,1,-1
125,272,431,54,60,1.0,1,-1
125,316,463,85,76,1.0,1,-1
125,383,555,12,12,1.0,1,-1
125,407,565,48,52,1.0,1,-1
125,344,571,49,36,1.0,1,-1
125,0,581,24,38,1.0,1,-1
125,288,585,66,70,1.0,1,-1
125,555,593,46,48,1.0,1,-1
125,475,595,50,44,1.0,1,-1
125,375,621,42,50,1.0,1,-1
125,643,625,56,60,1.0,1,-1
125,246,639,48,54,1.0,1,-1
125,505,643,48,42,1.0,1,-1
125,22,647,54,56,1.0,1,-1
125,306,663,44,34,1.0,1,-1
125,192,677,48,36,1.0,1,-1
125,571,679,50,54,1.0,1,-1
125,136,707,46,48,1.0,1,-1
125,216,709,30,34,1.0,1,-1
126,623,0,42,28,1.0,1,-1
126,389,34,54,48,1.0,1,-1
126,613,60,46,50,1.0,1,-1
126,659,90,50,52,1.0,1,-1
126,332,96,49,48,1.0,1,-1
126,262,126,48,50,1.0,1,-1
126,563,128,54,48,1.0,1,-1
126,373,144,62,44,1.0,1,-1
126,210,178,50,58,1.0,1,-1
126,338,182,39,60,1.0,1,-1
126,579,190,52,42,1.0,1,-1
126,286,254,54,50,1.0,1,-1
126,212,288,48,48,1.0,1,-1
126,270,431,56,60,1.0,1,-1
126,314,461,87,76,1.0,1,-1
126,383,551,12,12,1.0,1,-1
126,409,563,46,54,1.0,1,-1
126,350,567,47,42,1.0,1,-1
126,0,581,22,42,1.0,1,-1
126,286,583,68,72,1.0,1,-1
126,475,593,50,44,1.0,1,-1
126,555,595,48,46,1.0,1,-1
126,377,625,38,46,1.0,1,-1
126,645,627,58,60,1.0,1,-1
126,248,639,42,58,1.0,1,-1
126,20,645,54,56,1.0,1,-1
126,501,645,48,42,1.0,1,-1
126,190,669,40,46,1.0,1,-1
126,312,669,42,28,1.0,1,-1
126,571,681,50,50,1.0,1,-1
126,130,705,50,50,1.0,1,-1
126,212,709,32,28,1.0,1,-1
127,391,36,54,44,1.0,1,-1
127,611,60,46,52,1.0,1,-1
127,655,92,56,56,1.0,1,-1
127,332,94,47,50,1.0,1,-1
127,260,126,46,48,1.0,1,-1
127,557,128,60,44,1.0,1,-1
127,373,138,62,48,1.0,1,-1
127,210,176,50,58,1.0,1,-1
127,338,180,41,60,1.0,1,-1
127,579,192,52,42,1.0,1,-1
127,288,252,54,50,1.0,1,-1
127,206,290,48,46,1.0,1,-1
127,270,431,56,60,1.0,1,-1
127,312,463,87,72,1.0,1,-1
127,385,549,12,14,1.0,1,-1
127,284,561,72,94,1.0,1,-1
127,413,565,46,52,1.0,1,-1
127,352,571,45,38,1.0,1,-1
127,479,593,48,42,1.0,1,-1
127,553,595,50,48,1.0,1,-1
127,375,627,40,46,1.0,1,-1
127,649,631,54,60,1.0,1,-1
127,248,635,44,64,1.0,1,-1
127,18,643,56,58,1.0,1,-1
127,501,645,46,44,1.0,1,-1
127,186,669,42,40,1.0,1,-1
127,314,675,46,24,1.0,1,-1
127,571,679,58,52,1.0,1,-1
127,212,699,32,32,1.0,1,-1
127,128,701,48,52,1.0,1,-1
128,391,36,54,44,1.0,1,-1
128,613,62,42,52,1.0,1,-1
128,655,98,54,48,1.0,1,-1
128,332,100,47,48,1.0,1,-1
128,557,126,56,46,1.0,1,-1
128,252,128,52,50,1.0,1,-1
128,377,138,58,50,1.0,1,-1
128,206,176,54,52,1.0,1,-1
128,338,176,37,62,1.0,1,-1
128,581,194,48,36,1.0,1,-1
128,288,250,54,50,1.0,1,-1
128,206,290,48,48,1.0,1,-1
128,268,431,56,62,1.0,1,-1
128,348,465,49,54,1.0,1,-1
128,310,491,36,46,1.0,1,-1
128,389,551,12,12,1.0,1,-1
128,290,563,22,20,1.0,1,-1
128,352,563,49,46,1.0,1,-1
128,417,565,42,48,1.0,1,-1
128,0,585,22,42,1.0,1,-1
128,282,585,74,70,1.0,1,-1
128,479,589,46,44,1.0,1,-1
128,553,595,44,50,1.0,1,-1
128,366,627,51,42,1.0,1,-1
128,651,631,56,60,1.0,1,-1
128,248,637,44,62,1.0,1,-1
128,18,641,56,56,1.0,1,-1
128,499,647,50,42,1.0,1,-1
128,182,667,58,60,1.0,1,-1
128,316,679,46,26,1.0,1,-1
128,569,679,58,52,1.0,1,-1
128,122,697,50,52,1.0,1,-1
129,391,36,58,42,1.0,1,-1
129,609,64,48,48,1.0,1,-1
129,336,100,45,48,1.0,1,-1
129,655,102,52,50,1.0,1,-1
129,551,122,60,46,1.0,1,-1
129,250,128,52,46,1.0,1,-1
129,377,138,58,52,1.0,1,-1
129,206,174,54,52,1.0,1,-1
129,338,178,39,58,1.0,1,-1
129,577,190,52,40,1.0,1,-1
129,290,248,52,52,1.0,1,-1
129,204,288,50,48,1.0,1,-1
129,266,433,56,60,1.0,1,-1
129,310,467,89,72,1.0,1,-1
129,389,543,18,20,1.0,1,-1
129,417,557,50,56,1.0,1,-1
129,280,563,76,92,1.0,1,-1
129,354,567,49,38,1.0,1,-1
129,473,589,50,40,1.0,1,-1
129,0,591,20,38,1.0,1,-1
129,553,597,44,44,1.0,1,-1
129,364,623,63,44,1.0,1,-1
129,651,633,54,62,1.0,1,-1
129,18,641,58,58,1.0,1,-1
129,248,641,46,58,1.0,1,-1
129,503,649,50,44,1.0,1,-1
129,178,667,58,56,1.0,1,-1
129,565,677,60,54,1.0,1,-1
129,318,681,44,28,1.0,1,-1
129,120,697,50,48,1.0,1,-1
130,391,36,56,44,1.0,1,-1
130,611,66,48,46,1.0,1,-1
130,336,102,47,50,1.0,1,-1
130,649,102,54,50,1.0,1,-1
130,549,122,60,50,1.0,1,-1
130,252,128,48,44,1.0,1,-1
130,379,142,56,50,1.0,1,-1
130,206,174,56,52,1.0,1,-1
130,338,190,39,40,1.0,1,-1
130,577,190,52,38,1.0,1,-1
130,290,246,52,52,1.0,1,-1
130,208,288,46,50,1.0,1,-1
130,266,429,52,64,1.0,1,-1
130,348,471,51,54,1.0,1,-1
130,310,495,38,48,1.0,1,-1
130,356,541,51,62,1.0,1,-1
130,421,555,44,56,1.0,1,-1
130,276,575,109,82,1.0,1,-1
130,473,583,54,46,1.0,1,-1
130,0,595,18,36,1.0,1,-1
130,551,599,50,42,1.0,1,-1
130,391,627,38,34,1.0,1,-1
130,649,633,54,66,1.0,1,-1
130,20,639,56,58,1.0,1,-1
130,250,645,48,50,1.0,1,-1
130,507,649,46,44,1.0,1,-1
130,178,651,42,68,1.0,1,-1
130,563,677,60,54,1.0,1,-1
130,316,685,48,24,1.0,1,-1
130,118,697,48,48,1.0,1,-1
131,391,32,56,44,1.0,1,-1
131,609,66,52,42,1.0,1,-1
131,336,100,47,46,1.0,1,-1
131,643,108,62,50,1.0,1,-1
131,250,122,46,44,1.0,1,-1
131,545,122,66,50,1.0,1,-1
131,381,142,56,52,1.0,1,-1
131,210,172,50,56,1.0,1,-1
131,334,178,39,58,1.0,1,-1
131,579,190,52,40,1.0,1,-1
131,288,242,52,54,1.0,1,-1
131,210,288,44,50,1.0,1,-1
131,266,429,54,62,1.0,1,-1
131,310,473,89,72,1.0,1,-1
131,389,541,16,14,1.0,1,-1
131,423,555,48,62,1.0,1,-1
131,360,563,49,38,1.0,1,-1
131,276,573,107,84,1.0,1,-1
131,471,589,66,38,1.0,1,-1
131,4,595,6,10,1.0,1,-1
131,549,597,48,42,1.0,1,-1
