src,dst,true_label,ensemble_prob,ensemble_pred,source_frame,source_cellid,target_frame,target_cellid,label
179,185,1.0,0.99284774,1.0,21,8,22,4,1
179,186,1.0,0.9915977,1.0,21,8,22,6,1
179,187,1.0,0.9430198,1.0,21,8,22,7,1
179,188,1.0,0.98950046,1.0,21,8,22,8,1
179,189,1.0,0.60204077,1.0,21,8,22,10,1
179,190,0.0,0.65559417,1.0,21,8,22,11,0
179,191,0.0,0.67048925,1.0,21,8,22,12,0
180,183,1.0,0.92974025,1.0,21,10,22,1,1
180,184,1.0,0.81994885,1.0,21,10,22,2,1
180,185,1.0,0.9662779,1.0,21,10,22,4,1
180,186,1.0,0.9533233,1.0,21,10,22,6,1
180,187,1.0,0.72511405,1.0,21,10,22,7,1
180,188,1.0,0.8172397,1.0,21,10,22,8,1
180,189,1.0,0.93939227,1.0,21,10,22,10,1
180,190,0.0,0.7500692,1.0,21,10,22,11,0
180,191,0.0,0.63280505,1.0,21,10,22,12,0
181,183,0.0,0.95326596,1.0,21,11,22,1,0
181,184,0.0,0.8500035,1.0,21,11,22,2,0
181,185,0.0,0.9718067,1.0,21,11,22,4,0
181,186,0.0,0.9630688,1.0,21,11,22,6,0
181,187,0.0,0.8240385,1.0,21,11,22,7,0
181,188,0.0,0.84769255,1.0,21,11,22,8,0
181,189,0.0,0.88630754,1.0,21,11,22,10,0
181,190,1.0,0.97445464,1.0,21,11,22,11,1
181,191,1.0,0.971111,1.0,21,11,22,12,1
182,183,0.0,0.9662122,1.0,21,12,22,1,0
182,184,0.0,0.8443842,1.0,21,12,22,2,0
182,185,0.0,0.9706578,1.0,21,12,22,4,0
182,186,0.0,0.95556086,1.0,21,12,22,6,0
182,187,0.0,0.83793,1.0,21,12,22,7,0
182,188,0.0,0.8417146,1.0,21,12,22,8,0
182,190,1.0,0.95902485,1.0,21,12,22,11,1
182,191,1.0,0.98466426,1.0,21,12,22,12,1
183,192,1.0,0.9954826,1.0,22,1,23,1,1
183,193,1.0,0.9858125,1.0,22,1,23,2,1
183,194,1.0,0.988591,1.0,22,1,23,4,1
183,195,1.0,0.9879585,1.0,22,1,23,6,1
183,196,1.0,0.97140855,1.0,22,1,23,7,1
183,197,1.0,0.9845136,1.0,22,1,23,8,1
183,198,1.0,0.85114044,1.0,22,1,23,10,1
183,199,0.0,0.87736386,1.0,22,1,23,11,0
183,200,0.0,0.8968285,1.0,22,1,23,12,0
184,192,1.0,0.97532207,1.0,22,2,23,1,1
184,193,1.0,0.99134475,1.0,22,2,23,2,1
184,194,1.0,0.9914474,1.0,22,2,23,4,1
184,195,1.0,0.9904234,1.0,22,2,23,6,1
184,196,1.0,0.9388523,1.0,22,2,23,7,1
184,197,1.0,0.990405,1.0,22,2,23,8,1
184,198,1.0,0.6802544,1.0,22,2,23,10,1
184,199,0.0,0.7196072,1.0,22,2,23,11,0
184,200,0.0,0.7518589,1.0,22,2,23,12,0
185,192,1.0,0.98563045,1.0,22,4,23,1,1
185,193,1.0,0.9877493,1.0,22,4,23,2,1
185,194,1.0,0.9991412,1.0,22,4,23,4,1
185,195,1.0,0.99918246,1.0,22,4,23,6,1
185,196,1.0,0.98491246,1.0,22,4,23,7,1
185,197,1.0,0.9873371,1.0,22,4,23,8,1
185,198,1.0,0.9334977,1.0,22,4,23,10,1
185,199,0.0,0.94658446,1.0,22,4,23,11,0
185,200,0.0,0.95475286,1.0,22,4,23,12,0
186,192,1.0,0.9643975,1.0,22,6,23,1,1
186,193,1.0,0.9921555,1.0,22,6,23,2,1
186,194,1.0,0.99836636,1.0,22,6,23,4,1
186,195,1.0,0.99860483,1.0,22,6,23,6,1
186,196,1.0,0.97544557,1.0,22,6,23,7,1
186,197,1.0,0.9917543,1.0,22,6,23,8,1
186,198,1.0,0.8829496,1.0,22,6,23,10,1
186,199,0.0,0.89954376,1.0,22,6,23,11,0
186,200,0.0,0.912975,1.0,22,6,23,12,0
187,192,1.0,0.95941776,1.0,22,7,23,1,1
187,193,1.0,0.9263299,1.0,22,7,23,2,1
187,194,1.0,0.9777093,1.0,22,7,23,4,1
187,195,1.0,0.97678256,1.0,22,7,23,6,1
187,196,1.0,0.98670393,1.0,22,7,23,7,1
187,197,1.0,0.9222105,1.0,22,7,23,8,1
187,198,1.0,0.6362705,1.0,22,7,23,10,1
187,199,0.0,0.66359645,1.0,22,7,23,11,0
187,200,0.0,0.6783657,1.0,22,7,23,12,0
188,192,1.0,0.9742188,1.0,22,8,23,1,1
188,193,1.0,0.9902046,1.0,22,8,23,2,1
188,194,1.0,0.9910199,1.0,22,8,23,4,1
188,195,1.0,0.98999834,1.0,22,8,23,6,1
188,196,1.0,0.936688,1.0,22,8,23,7,1
188,197,1.0,0.9889533,1.0,22,8,23,8,1
188,198,1.0,0.6762555,1.0,22,8,23,10,1
188,199,0.0,0.71638197,1.0,22,8,23,11,0
188,200,0.0,0.7494283,1.0,22,8,23,12,0
189,192,1.0,0.85456896,1.0,22,10,23,1,1
189,193,1.0,0.7609678,1.0,22,10,23,2,1
189,194,1.0,0.9438464,1.0,22,10,23,4,1
189,195,1.0,0.93384,1.0,22,10,23,6,1
189,196,1.0,0.5624456,1.0,22,10,23,7,1
189,197,1.0,0.7540433,1.0,22,10,23,8,1
189,198,1.0,0.98758036,1.0,22,10,23,10,1
189,199,0.0,0.86443084,1.0,22,10,23,11,0
189,200,0.0,0.66835046,1.0,22,10,23,12,0
190,192,0.0,0.90594417,1.0,22,11,23,1,0
190,193,0.0,0.7848231,1.0,22,11,23,2,0
190,194,0.0,0.95028335,1.0,22,11,23,4,0
190,195,0.0,0.94085574,1.0,22,11,23,6,0
190,196,0.0,0.6613724,1.0,22,11,23,7,0
190,197,0.0,0.7787816,1.0,22,11,23,8,0
190,198,0.0,0.75618476,1.0,22,11,23,10,0
190,199,1.0,0.98613983,1.0,22,11,23,11,1
190,200,1.0,0.97434515,1.0,22,11,23,12,1
191,192,0.0,0.93738824,1.0,22,12,23,1,0
191,193,0.0,0.7869172,1.0,22,12,23,2,0
191,194,0.0,0.95289135,1.0,22,12,23,4,0
191,195,0.0,0.9402244,1.0,22,12,23,6,0
191,196,0.0,0.81191427,1.0,22,12,23,7,0
191,197,0.0,0.7818199,1.0,22,12,23,8,0
191,199,1.0,0.9513765,1.0,22,12,23,11,1
191,200,1.0,0.98781276,1.0,22,12,23,12,1
192,201,1.0,0.993597,1.0,23,1,24,1,1
192,202,1.0,0.9667346,1.0,23,1,24,2,1
192,203,1.0,0.97137433,1.0,23,1,24,4,1
192,204,1.0,0.97454697,1.0,23,1,24,6,1
192,205,1.0,0.93929094,1.0,23,1,24,7,1
192,206,1.0,0.7582152,1.0,23,1,24,10,1
192,207,0.0,0.82086176,1.0,23,1,24,11,0
192,208,0.0,0.82038933,1.0,23,1,24,12,0
192,209,0.0,0.9658207,1.0,23,1,24,13,0
192,210,0.0,0.965724,1.0,23,1,24,14,0
193,201,1.0,0.9522894,1.0,23,2,24,1,1
193,202,1.0,0.9894975,1.0,23,2,24,2,1
193,203,1.0,0.98122287,1.0,23,2,24,4,1
193,204,1.0,0.9844429,1.0,23,2,24,6,1
193,205,1.0,0.9001693,1.0,23,2,24,7,1
193,206,1.0,0.5952535,1.0,23,2,24,10,1
193,207,0.0,0.6741523,1.0,23,2,24,11,0
193,208,0.0,0.6581907,1.0,23,2,24,12,0
193,209,0.0,0.98868275,1.0,23,2,24,13,0
193,210,0.0,0.9888029,1.0,23,2,24,14,0
194,201,1.0,0.9810169,1.0,23,4,24,1,1
194,202,1.0,0.9590733,1.0,23,4,24,2,1
194,203,1.0,0.9975129,1.0,23,4,24,4,1
194,204,1.0,0.99272174,1.0,23,4,24,6,1
194,205,1.0,0.9751482,1.0,23,4,24,7,1
194,206,1.0,0.89756125,1.0,23,4,24,10,1
194,207,0.0,0.9300397,1.0,23,4,24,11,0
194,208,0.0,0.9316202,1.0,23,4,24,12,0
194,209,0.0,0.95898587,1.0,23,4,24,13,0
194,210,0.0,0.95887595,1.0,23,4,24,14,0
195,201,1.0,0.9652362,1.0,23,6,24,1,1
195,202,1.0,0.9652796,1.0,23,6,24,2,1
195,203,1.0,0.9984873,1.0,23,6,24,4,1
195,204,1.0,0.99660593,1.0,23,6,24,6,1
195,205,1.0,0.96774966,1.0,23,6,24,7,1
195,206,1.0,0.8510828,1.0,23,6,24,10,1
195,207,0.0,0.8959748,1.0,23,6,24,11,0
195,208,0.0,0.8891913,1.0,23,6,24,12,0
195,209,0.0,0.96489793,1.0,23,6,24,13,0
195,210,0.0,0.96497375,1.0,23,6,24,14,0
196,201,1.0,0.95410496,1.0,23,7,24,1,1
196,202,1.0,0.8983776,1.0,23,7,24,2,1
196,203,1.0,0.96534324,1.0,23,7,24,4,1
196,204,1.0,0.96309775,1.0,23,7,24,6,1
196,205,1.0,0.9813347,1.0,23,7,24,7,1
196,206,1.0,0.5587516,1.0,23,7,24,10,1
196,207,0.0,0.6238341,1.0,23,7,24,11,0
196,208,0.0,0.61320025,1.0,23,7,24,12,0
196,209,0.0,0.8989522,1.0,23,7,24,13,0
196,210,0.0,0.89603037,1.0,23,7,24,14,0
197,201,1.0,0.9508092,1.0,23,8,24,1,1
197,202,1.0,0.9879847,1.0,23,8,24,2,1
197,203,1.0,0.98077536,1.0,23,8,24,4,1
197,204,1.0,0.9836514,1.0,23,8,24,6,1
197,205,1.0,0.8937614,1.0,23,8,24,7,1
197,206,1.0,0.58643794,1.0,23,8,24,10,1
197,207,0.0,0.6663601,1.0,23,8,24,11,0
197,208,0.0,0.65191036,1.0,23,8,24,12,0
197,209,0.0,0.98687464,1.0,23,8,24,13,0
197,210,0.0,0.98703307,1.0,23,8,24,14,0
198,201,1.0,0.7633677,1.0,23,10,24,1,1
198,202,1.0,0.6984139,1.0,23,10,24,2,1
198,203,1.0,0.90982836,1.0,23,10,24,4,1
198,204,1.0,0.87994057,1.0,23,10,24,6,1
198,205,1.0,0.5353954,1.0,23,10,24,7,1
198,206,1.0,0.9633622,1.0,23,10,24,10,1
198,207,0.0,0.67428946,1.0,23,10,24,11,0
198,209,0.0,0.69805616,1.0,23,10,24,13,0
198,210,0.0,0.6944587,1.0,23,10,24,14,0
199,201,0.0,0.8349171,1.0,23,11,24,1,0
199,202,0.0,0.7045844,1.0,23,11,24,2,0
199,203,0.0,0.9029023,1.0,23,11,24,4,0
199,204,0.0,0.87168026,1.0,23,11,24,6,0
199,205,0.0,0.59660155,1.0,23,11,24,7,0
199,206,0.0,0.92994905,1.0,23,11,24,10,0
199,207,1.0,0.9423134,1.0,23,11,24,11,1
199,208,1.0,0.9192279,1.0,23,11,24,12,1
199,209,0.0,0.70461583,1.0,23,11,24,13,0
199,210,0.0,0.70127505,1.0,23,11,24,14,0
200,201,0.0,0.90267533,1.0,23,12,24,1,0
200,202,0.0,0.7043872,1.0,23,12,24,2,0
200,203,0.0,0.9025276,1.0,23,12,24,4,0
200,204,0.0,0.8678708,1.0,23,12,24,6,0
200,205,0.0,0.6701482,1.0,23,12,24,7,0
200,206,0.0,0.6321749,1.0,23,12,24,10,0
200,207,1.0,0.97308713,1.0,23,12,24,11,1
200,208,1.0,0.9783369,1.0,23,12,24,12,1
200,209,0.0,0.7043317,1.0,23,12,24,13,0
200,210,0.0,0.7015982,1.0,23,12,24,14,0
201,211,1.0,0.99050665,1.0,24,1,25,1,1
201,212,1.0,0.9703529,1.0,24,1,25,2,1
201,213,1.0,0.9699101,1.0,24,1,25,4,1
201,214,1.0,0.9755905,1.0,24,1,25,6,1
201,215,1.0,0.9386986,1.0,24,1,25,7,1
201,216,0.0,0.61034554,1.0,24,1,25,11,0
201,217,0.0,0.61237425,1.0,24,1,25,12,0
201,218,0.0,0.9669078,1.0,24,1,25,13,0
201,219,0.0,0.9674397,1.0,24,1,25,14,0
201,221,0.0,0.55972666,1.0,24,1,25,16,0
202,211,1.0,0.90817976,1.0,24,2,25,1,1
202,212,1.0,0.98294777,1.0,24,2,25,2,1
202,213,1.0,0.9666893,1.0,24,2,25,4,1
202,214,1.0,0.96317154,1.0,24,2,25,6,1
202,215,1.0,0.841903,1.0,24,2,25,7,1
202,218,0.0,0.9814577,1.0,24,2,25,13,0
202,219,0.0,0.981702,1.0,24,2,25,14,0
203,211,1.0,0.9175987,1.0,24,4,25,1,1
203,212,1.0,0.9603115,1.0,24,4,25,2,1
203,213,1.0,0.99684185,1.0,24,4,25,4,1
203,214,1.0,0.9955546,1.0,24,4,25,6,1
203,215,1.0,0.9463814,1.0,24,4,25,7,1
203,216,0.0,0.803175,1.0,24,4,25,11,0
203,217,0.0,0.79575235,1.0,24,4,25,12,0
203,218,0.0,0.9593432,1.0,24,4,25,13,0
203,219,0.0,0.95952195,1.0,24,4,25,14,0
203,220,0.0,0.7143125,1.0,24,4,25,15,0
203,221,0.0,0.76793146,1.0,24,4,25,16,0
204,211,1.0,0.910628,1.0,24,6,25,1,1
204,212,1.0,0.97685176,1.0,24,6,25,2,1
204,213,1.0,0.9930175,1.0,24,6,25,4,1
204,214,1.0,0.9950506,1.0,24,6,25,6,1
204,215,1.0,0.91362816,1.0,24,6,25,7,1
204,216,0.0,0.6926455,1.0,24,6,25,11,0
204,217,0.0,0.6786787,1.0,24,6,25,12,0
204,218,0.0,0.97601765,1.0,24,6,25,13,0
204,219,0.0,0.976154,1.0,24,6,25,14,0
204,220,0.0,0.5928071,1.0,24,6,25,15,0
204,221,0.0,0.6528565,1.0,24,6,25,16,0
205,211,1.0,0.9070608,1.0,24,7,25,1,1
205,212,1.0,0.86681366,1.0,24,7,25,2,1
205,213,1.0,0.9550409,1.0,24,7,25,4,1
205,214,1.0,0.9522616,1.0,24,7,25,6,1
205,215,1.0,0.9703346,1.0,24,7,25,7,1
205,216,0.0,0.5064494,1.0,24,7,25,11,0
205,217,0.0,0.5294271,1.0,24,7,25,12,0
205,218,0.0,0.8595126,1.0,24,7,25,13,0
205,219,0.0,0.8567,1.0,24,7,25,14,0
206,211,1.0,0.6470716,1.0,24,10,25,1,1
206,212,1.0,0.71685886,1.0,24,10,25,2,1
206,213,1.0,0.9029741,1.0,24,10,25,4,1
206,214,1.0,0.89248437,1.0,24,10,25,6,1
206,215,1.0,0.5605235,1.0,24,10,25,7,1
206,216,0.0,0.87441015,1.0,24,10,25,11,0
206,217,0.0,0.50612193,1.0,24,10,25,12,0
206,218,0.0,0.7068698,1.0,24,10,25,13,0
206,219,0.0,0.7041233,1.0,24,10,25,14,0
206,220,0.0,0.839093,1.0,24,10,25,15,0
206,221,0.0,0.9769745,1.0,24,10,25,16,0
207,211,0.0,0.77731156,1.0,24,11,25,1,0
207,212,0.0,0.74748796,1.0,24,11,25,2,0
207,213,0.0,0.9126639,1.0,24,11,25,4,0
207,214,0.0,0.9030299,1.0,24,11,25,6,0
207,215,0.0,0.6778619,1.0,24,11,25,7,0
207,216,1.0,0.93832237,1.0,24,11,25,11,1
207,217,1.0,0.9358136,1.0,24,11,25,12,1
207,218,0.0,0.737989,1.0,24,11,25,13,0
207,219,0.0,0.7352979,1.0,24,11,25,14,0
207,220,0.0,0.5729249,1.0,24,11,25,15,0
207,221,0.0,0.68514067,1.0,24,11,25,16,0
208,211,0.0,0.8352267,1.0,24,12,25,1,0
208,212,0.0,0.7385011,1.0,24,12,25,2,0
208,213,0.0,0.90581703,1.0,24,12,25,4,0
208,214,0.0,0.89187,1.0,24,12,25,6,0
208,215,0.0,0.72691756,1.0,24,12,25,7,0
208,216,1.0,0.87431747,1.0,24,12,25,11,1
208,217,1.0,0.9756271,1.0,24,12,25,12,1
208,218,0.0,0.7297213,1.0,24,12,25,13,0
208,219,0.0,0.72744507,1.0,24,12,25,14,0
208,221,0.0,0.5544372,1.0,24,12,25,16,0
209,211,0.0,0.9063029,1.0,24,13,25,1,0
209,212,0.0,0.9809522,1.0,24,13,25,2,0
209,213,0.0,0.9662828,1.0,24,13,25,4,0
209,214,0.0,0.9627934,1.0,24,13,25,6,0
209,215,0.0,0.8418862,1.0,24,13,25,7,0
209,218,1.0,0.9787638,1.0,24,13,25,13,1
209,219,1.0,0.9789739,1.0,24,13,25,14,1
210,211,0.0,0.90682954,1.0,24,14,25,1,0
210,212,0.0,0.9816411,1.0,24,14,25,2,0
210,213,0.0,0.96635,1.0,24,14,25,4,0
210,214,0.0,0.9628413,1.0,24,14,25,6,0
210,215,0.0,0.8386342,1.0,24,14,25,7,0
210,218,1.0,0.97976136,1.0,24,14,25,13,1
210,219,1.0,0.98008174,1.0,24,14,25,14,1
211,222,1.0,0.9828875,1.0,25,1,26,1,1
211,223,1.0,0.86195785,1.0,25,1,26,2,1
211,224,1.0,0.9212453,1.0,25,1,26,4,1
211,225,1.0,0.9025979,1.0,25,1,26,6,1
211,226,1.0,0.84191704,1.0,25,1,26,7,1
211,228,0.0,0.63962966,1.0,25,1,26,12,0
211,229,0.0,0.861088,1.0,25,1,26,13,0
211,230,0.0,0.8622624,1.0,25,1,26,14,0
212,222,1.0,0.7604289,1.0,25,2,26,1,1
212,223,1.0,0.97283435,1.0,25,2,26,2,1
212,224,1.0,0.91596323,1.0,25,2,26,4,1
212,225,1.0,0.9073798,1.0,25,2,26,6,1
212,226,1.0,0.71126795,1.0,25,2,26,7,1
212,229,0.0,0.9715197,1.0,25,2,26,13,0
212,230,0.0,0.97225755,1.0,25,2,26,14,0
213,222,1.0,0.83731264,1.0,25,4,26,1,1
213,223,1.0,0.93168443,1.0,25,4,26,2,1
213,224,1.0,0.98632544,1.0,25,4,26,4,1
213,225,1.0,0.9855764,1.0,25,4,26,6,1
213,226,1.0,0.89032364,1.0,25,4,26,7,1
213,227,0.0,0.74202585,1.0,25,4,26,11,0
213,228,0.0,0.80065054,1.0,25,4,26,12,0
213,229,0.0,0.9298143,1.0,25,4,26,13,0
213,230,0.0,0.9306807,1.0,25,4,26,14,0
213,231,0.0,0.6486676,1.0,25,4,26,15,0
213,232,0.0,0.6851718,1.0,25,4,26,16,0
214,222,1.0,0.79405767,1.0,25,6,26,1,1
214,223,1.0,0.96384573,1.0,25,6,26,2,1
214,224,1.0,0.97516274,1.0,25,6,26,4,1
214,225,1.0,0.9730265,1.0,25,6,26,6,1
214,226,1.0,0.8504882,1.0,25,6,26,7,1
214,227,0.0,0.64652187,1.0,25,6,26,11,0
214,228,0.0,0.71473926,1.0,25,6,26,12,0
214,229,0.0,0.96236557,1.0,25,6,26,13,0
214,230,0.0,0.9631605,1.0,25,6,26,14,0
214,231,0.0,0.54793996,1.0,25,6,26,15,0
214,232,0.0,0.584611,1.0,25,6,26,16,0
215,222,1.0,0.8962198,1.0,25,7,26,1,1
215,223,1.0,0.73710173,1.0,25,7,26,2,1
215,224,1.0,0.8918951,1.0,25,7,26,4,1
215,225,1.0,0.8765742,1.0,25,7,26,6,1
215,226,1.0,0.8511357,1.0,25,7,26,7,1
215,228,0.0,0.69205445,1.0,25,7,26,12,0
215,229,0.0,0.7225058,1.0,25,7,26,13,0
215,230,0.0,0.731662,1.0,25,7,26,14,0
216,222,0.0,0.62102216,1.0,25,11,26,1,0
216,224,0.0,0.84665674,1.0,25,11,26,4,0
216,225,0.0,0.8334536,1.0,25,11,26,6,0
216,227,1.0,0.947465,1.0,25,11,26,11,1
216,228,1.0,0.7633969,1.0,25,11,26,12,1
216,231,0.0,0.6947531,1.0,25,11,26,15,0
216,232,0.0,0.81174874,1.0,25,11,26,16,0
217,222,0.0,0.7473257,1.0,25,12,26,1,0
217,224,0.0,0.8454456,1.0,25,12,26,4,0
217,225,0.0,0.8255407,1.0,25,12,26,6,0
217,226,0.0,0.7737837,1.0,25,12,26,7,0
217,227,1.0,0.93834764,1.0,25,12,26,11,1
217,228,1.0,0.9471987,1.0,25,12,26,12,1
218,222,0.0,0.7579718,1.0,25,13,26,1,0
218,223,0.0,0.9703712,1.0,25,13,26,2,0
218,224,0.0,0.91491884,1.0,25,13,26,4,0
218,225,0.0,0.90626675,1.0,25,13,26,6,0
218,226,0.0,0.70031166,1.0,25,13,26,7,0
218,229,1.0,0.96806306,1.0,25,13,26,13,1
218,230,1.0,0.9693227,1.0,25,13,26,14,1
219,222,0.0,0.7575478,1.0,25,14,26,1,0
219,223,0.0,0.97127074,1.0,25,14,26,2,0
219,224,0.0,0.91519564,1.0,25,14,26,4,0
219,225,0.0,0.9065709,1.0,25,14,26,6,0
219,226,0.0,0.69862795,1.0,25,14,26,7,0
219,229,1.0,0.96931696,1.0,25,14,26,13,1
219,230,1.0,0.9703898,1.0,25,14,26,14,1
220,224,0.0,0.8332254,1.0,25,15,26,4,0
220,225,0.0,0.8228516,1.0,25,15,26,6,0
220,227,0.0,0.5153441,1.0,25,15,26,11,0
220,231,1.0,0.88913894,1.0,25,15,26,15,1
220,232,1.0,0.8494591,1.0,25,15,26,16,1
221,222,0.0,0.51366097,1.0,25,16,26,1,0
221,224,0.0,0.83719254,1.0,25,16,26,4,0
221,225,0.0,0.8281076,1.0,25,16,26,6,0
221,227,0.0,0.75037247,1.0,25,16,26,11,0
221,231,1.0,0.97136265,1.0,25,16,26,15,1
221,232,1.0,0.974565,1.0,25,16,26,16,1
222,233,1.0,0.9738309,1.0,26,1,27,1,1
222,234,1.0,0.5333902,1.0,26,1,27,2,1
222,235,1.0,0.8023314,1.0,26,1,27,4,1
222,236,1.0,0.79365844,1.0,26,1,27,6,1
222,237,1.0,0.76938754,1.0,26,1,27,7,1
222,239,0.0,0.6125333,1.0,26,1,27,12,0
222,240,0.0,0.53383154,1.0,26,1,27,13,0
222,241,0.0,0.5335384,1.0,26,1,27,14,0
223,233,1.0,0.58828515,1.0,26,2,27,1,1
223,234,1.0,0.970043,1.0,26,2,27,2,1
223,235,1.0,0.83085585,1.0,26,2,27,4,1
223,236,1.0,0.82183814,1.0,26,2,27,6,1
223,237,1.0,0.5340538,1.0,26,2,27,7,1
223,240,0.0,0.96996814,1.0,26,2,27,13,0
223,241,0.0,0.9698043,1.0,26,2,27,14,0
224,233,1.0,0.7800271,1.0,26,4,27,1,1
224,234,1.0,0.6851122,1.0,26,4,27,2,1
224,235,1.0,0.9949065,1.0,26,4,27,4,1
224,236,1.0,0.99480516,1.0,26,4,27,6,1
224,237,1.0,0.8506529,1.0,26,4,27,7,1
224,238,0.0,0.7387448,1.0,26,4,27,11,0
224,239,0.0,0.76888925,1.0,26,4,27,12,0
224,240,0.0,0.6850093,1.0,26,4,27,13,0
224,241,0.0,0.6846443,1.0,26,4,27,14,0
224,242,0.0,0.63203746,1.0,26,4,27,15,0
224,243,0.0,0.66979986,1.0,26,4,27,16,0
225,233,1.0,0.7631819,1.0,26,6,27,1,1
225,234,1.0,0.6973234,1.0,26,6,27,2,1
225,235,1.0,0.9937799,1.0,26,6,27,4,1
225,236,1.0,0.99371403,1.0,26,6,27,6,1
225,237,1.0,0.82700825,1.0,26,6,27,7,1
225,238,0.0,0.69640523,1.0,26,6,27,11,0
225,239,0.0,0.7484916,1.0,26,6,27,12,0
225,240,0.0,0.69764185,1.0,26,6,27,13,0
225,241,0.0,0.69698286,1.0,26,6,27,14,0
225,242,0.0,0.58515865,1.0,26,6,27,15,0
225,243,0.0,0.6237242,1.0,26,6,27,16,0
226,233,1.0,0.84134585,1.0,26,7,27,1,1
226,235,1.0,0.756066,1.0,26,7,27,4,1
226,236,1.0,0.75064164,1.0,26,7,27,6,1
226,237,1.0,0.95580584,1.0,26,7,27,7,1
226,239,0.0,0.9602526,1.0,26,7,27,12,0
227,235,0.0,0.6740076,1.0,26,11,27,4,0
227,236,0.0,0.6686465,1.0,26,11,27,6,0
227,238,1.0,0.972766,1.0,26,11,27,11,1
227,239,1.0,0.610802,1.0,26,11,27,12,1
227,242,0.0,0.6104472,1.0,26,11,27,15,0
227,243,0.0,0.69601893,1.0,26,11,27,16,0
228,233,0.0,0.7222293,1.0,26,12,27,1,0
228,235,0.0,0.6653207,1.0,26,12,27,4,0
228,236,0.0,0.6583129,1.0,26,12,27,6,0
228,237,0.0,0.93723416,1.0,26,12,27,7,0
228,238,1.0,0.75740623,1.0,26,12,27,11,1
228,239,1.0,0.9703369,1.0,26,12,27,12,1
229,233,0.0,0.5848044,1.0,26,13,27,1,0
229,234,0.0,0.9659174,1.0,26,13,27,2,0
229,235,0.0,0.8249585,1.0,26,13,27,4,0
229,236,0.0,0.8163615,1.0,26,13,27,6,0
229,237,0.0,0.51671124,1.0,26,13,27,7,0
229,240,1.0,0.965432,1.0,26,13,27,13,1
229,241,1.0,0.96554446,1.0,26,13,27,14,1
230,233,0.0,0.5869834,1.0,26,14,27,1,0
230,234,0.0,0.968395,1.0,26,14,27,2,0
230,235,0.0,0.82830137,1.0,26,14,27,4,0
230,236,0.0,0.8194049,1.0,26,14,27,6,0
230,237,0.0,0.5253697,1.0,26,14,27,7,0
230,240,1.0,0.96807027,1.0,26,14,27,13,1
230,241,1.0,0.96805024,1.0,26,14,27,14,1
231,235,0.0,0.666604,1.0,26,15,27,4,0
231,236,0.0,0.66334593,1.0,26,15,27,6,0
231,242,1.0,0.978524,1.0,26,15,27,15,1
231,243,1.0,0.9717219,1.0,26,15,27,16,1
232,235,0.0,0.6754076,1.0,26,16,27,4,0
232,236,0.0,0.67230654,1.0,26,16,27,6,0
232,238,0.0,0.5154138,1.0,26,16,27,11,0
232,242,1.0,0.97814083,1.0,26,16,27,15,1
232,243,1.0,0.9763152,1.0,26,16,27,16,1
233,245,1.0,0.71256495,1.0,27,1,28,4,1
233,246,1.0,0.69431585,1.0,27,1,28,6,1
233,247,1.0,0.7725913,1.0,27,1,28,7,1
233,254,0.0,0.964328,1.0,27,1,28,17,0
233,255,0.0,0.9696269,1.0,27,1,28,18,0
234,244,1.0,0.9613916,1.0,27,2,28,2,1
234,245,1.0,0.72409064,1.0,27,2,28,4,1
234,246,1.0,0.711493,1.0,27,2,28,6,1
234,250,0.0,0.9638822,1.0,27,2,28,13,0
234,251,0.0,0.9634729,1.0,27,2,28,14,0
234,254,0.0,0.5239654,1.0,27,2,28,17,0
234,255,0.0,0.5249545,1.0,27,2,28,18,0
235,244,1.0,0.6472637,1.0,27,4,28,2,1
235,245,1.0,0.98279095,1.0,27,4,28,4,1
235,246,1.0,0.98207355,1.0,27,4,28,6,1
235,247,1.0,0.7392412,1.0,27,4,28,7,1
235,248,0.0,0.6131234,1.0,27,4,28,11,0
235,249,0.0,0.6188176,1.0,27,4,28,12,0
235,250,0.0,0.6488938,1.0,27,4,28,13,0
235,251,0.0,0.64881605,1.0,27,4,28,14,0
235,252,0.0,0.5446374,1.0,27,4,28,15,0
235,253,0.0,0.5832931,1.0,27,4,28,16,0
235,254,0.0,0.7183506,1.0,27,4,28,17,0
235,255,0.0,0.72998405,1.0,27,4,28,18,0
236,244,1.0,0.6468169,1.0,27,6,28,2,1
236,245,1.0,0.98279333,1.0,27,6,28,4,1
236,246,1.0,0.98212844,1.0,27,6,28,6,1
236,247,1.0,0.7355916,1.0,27,6,28,7,1
236,248,0.0,0.59830606,1.0,27,6,28,11,0
236,249,0.0,0.6115723,1.0,27,6,28,12,0
236,250,0.0,0.6483835,1.0,27,6,28,13,0
236,251,0.0,0.6483737,1.0,27,6,28,14,0
236,252,0.0,0.5272793,1.0,27,6,28,15,0
236,253,0.0,0.56693476,1.0,27,6,28,16,0
236,254,0.0,0.7116774,1.0,27,6,28,17,0
236,255,0.0,0.7233401,1.0,27,6,28,18,0
237,245,1.0,0.6642766,1.0,27,7,28,4,1
237,246,1.0,0.651072,1.0,27,7,28,6,1
237,247,1.0,0.8803999,1.0,27,7,28,7,1
237,249,0.0,0.90585804,1.0,27,7,28,12,0
237,254,0.0,0.80088216,1.0,27,7,28,17,0
237,255,0.0,0.8025098,1.0,27,7,28,18,0
238,245,0.0,0.6077512,1.0,27,11,28,4,0
